,TA1,date,power
2639,12.36,2018-01-19 07:50:00,44.8
2640,12.16,2018-01-19 08:00:00,48.5
2641,12.125,2018-01-19 08:10:00,45.0
2642,12.1,2018-01-19 08:20:00,43.5
2643,12.25,2018-01-19 08:30:00,43.8
2644,12.36,2018-01-19 08:40:00,48.5
2645,12.46,2018-01-19 08:50:00,53.4
2646,12.44,2018-01-19 09:00:00,55.2
2647,12.525,2018-01-19 09:10:00,57.5
2648,12.633333333333333,2018-01-19 09:20:00,60.8
2649,12.866666666666667,2018-01-19 09:30:00,62.9
2650,13.033333333333331,2018-01-19 09:40:00,66.6
2651,13.080000000000002,2018-01-19 09:50:00,62.4
2652,13.025,2018-01-19 10:00:00,67.3
2653,13.05,2018-01-19 10:10:00,73.1
2654,13.15,2018-01-19 10:20:00,72.2
2655,13.36,2018-01-19 10:30:00,69.6
2656,13.65,2018-01-19 10:40:00,68.5
2657,13.9,2018-01-19 10:50:00,69.8
2658,14.2,2018-01-19 11:00:00,69.4
2659,14.35,2018-01-19 11:10:00,72.1
2660,14.4,2018-01-19 11:20:00,70.9
2661,14.78,2018-01-19 11:30:00,70.7
2662,15.075,2018-01-19 11:40:00,72.3
2663,15.4,2018-01-19 11:50:00,73.4
2664,15.46,2018-01-19 12:00:00,72.4
2665,15.66,2018-01-19 12:10:00,71.2
2666,15.6,2018-01-19 12:20:00,70.3
2667,15.7,2018-01-19 12:30:00,64.8
2668,15.98,2018-01-19 12:40:00,65.3
2669,16.16,2018-01-19 12:50:00,61.0
2670,16.380000000000003,2018-01-19 13:00:00,61.1
2671,16.8,2018-01-19 13:10:00,62.8
2672,16.64,2018-01-19 13:20:00,61.4
2673,16.775,2018-01-19 13:30:00,60.8
2674,16.86,2018-01-19 13:40:00,61.0
2675,17.0,2018-01-19 13:50:00,58.3
2676,16.98,2018-01-19 14:00:00,56.3
2677,17.28,2018-01-19 14:10:00,53.5
2678,17.740000000000002,2018-01-19 14:20:00,45.9
2679,17.98,2018-01-19 14:30:00,41.0
2680,17.94,2018-01-19 14:40:00,36.5
2681,18.06,2018-01-19 14:50:00,36.1
2682,18.24,2018-01-19 15:00:00,34.2
2683,18.44,2018-01-19 15:10:00,33.3
2684,18.44,2018-01-19 15:20:00,31.8
2685,18.4,2018-01-19 15:30:00,29.8
2686,18.5,2018-01-19 15:40:00,30.9
2687,18.54,2018-01-19 15:50:00,28.9
2688,18.26,2018-01-19 16:00:00,26.3
2689,18.15,2018-01-19 16:10:00,25.6
2690,18.12,2018-01-19 16:20:00,26.8
2691,17.8,2018-01-19 16:30:00,26.7
2692,17.660000000000004,2018-01-19 16:40:00,30.4
2693,17.44,2018-01-19 16:50:00,29.9
2694,17.166666666666668,2018-01-19 17:00:00,30.0
2695,17.04,2018-01-19 17:10:00,32.2
2696,16.86,2018-01-19 17:20:00,28.6
2697,16.7,2018-01-19 17:30:00,30.0
2698,16.666666666666668,2018-01-19 17:40:00,31.2
2699,16.466666666666665,2018-01-19 17:50:00,30.5
2700,16.35,2018-01-19 18:00:00,30.8
2701,16.275,2018-01-19 18:10:00,27.9
2702,16.22,2018-01-19 18:20:00,28.0
2703,15.925,2018-01-19 18:30:00,30.8
2704,15.825,2018-01-19 18:40:00,31.9
2705,15.766666666666666,2018-01-19 18:50:00,32.5
2706,15.68,2018-01-19 19:00:00,30.8
2707,15.5,2018-01-19 19:10:00,31.2
2708,15.5,2018-01-19 19:20:00,27.8
2709,15.375,2018-01-19 19:30:00,26.0
2710,14.94,2018-01-19 19:40:00,24.9
2711,14.62,2018-01-19 19:50:00,24.2
2712,14.36,2018-01-19 20:00:00,23.3
2713,14.28,2018-01-19 20:10:00,23.0
2714,14.2,2018-01-19 20:20:00,21.6
2715,14.22,2018-01-19 20:30:00,20.5
2716,14.4,2018-01-19 20:40:00,20.0
2717,14.320000000000002,2018-01-19 20:50:00,19.8
2718,14.4,2018-01-19 21:00:00,20.4
2719,14.35,2018-01-19 21:10:00,19.7
2720,14.26,2018-01-19 21:20:00,18.9
2721,14.466666666666669,2018-01-19 21:30:00,19.1
2722,14.5,2018-01-19 21:40:00,18.5
2723,14.4,2018-01-19 21:50:00,17.6
2724,14.14,2018-01-19 22:00:00,17.9
2725,14.0,2018-01-19 22:10:00,16.1
2726,14.0,2018-01-19 22:20:00,14.2
2727,13.9,2018-01-19 22:30:00,14.6
2728,13.78,2018-01-19 22:40:00,15.2
2729,13.7,2018-01-19 22:50:00,14.8
2730,13.7,2018-01-19 23:00:00,14.9
2731,13.6,2018-01-19 23:10:00,15.1
2732,13.5,2018-01-19 23:20:00,14.9
2733,13.52,2018-01-19 23:30:00,14.6
2734,13.433333333333332,2018-01-19 23:40:00,15.2
2735,13.34,2018-01-19 23:50:00,14.5
2736,13.45,2018-01-20 00:00:00,14.9
2737,13.5,2018-01-20 00:10:00,14.8
2738,13.525,2018-01-20 00:20:00,14.4
2739,13.6,2018-01-20 00:30:00,15.1
2740,13.54,2018-01-20 00:40:00,15.4
2741,13.36,2018-01-20 00:50:00,14.8
2742,13.225,2018-01-20 01:00:00,15.0
2743,13.375,2018-01-20 01:10:00,14.7
2744,13.366666666666667,2018-01-20 01:20:00,14.4
2745,13.35,2018-01-20 01:30:00,15.1
2746,13.3,2018-01-20 01:40:00,14.5
2747,13.2,2018-01-20 01:50:00,15.3
2748,13.199999999999998,2018-01-20 02:00:00,16.1
2749,13.25,2018-01-20 02:10:00,15.7
2750,13.3,2018-01-20 02:20:00,15.2
2751,13.3,2018-01-20 02:30:00,15.3
2752,13.233333333333334,2018-01-20 02:40:00,14.7
2753,13.2,2018-01-20 02:50:00,14.9
2754,13.1,2018-01-20 03:00:00,14.4
2755,12.85,2018-01-20 03:10:00,14.7
2756,12.866666666666667,2018-01-20 03:20:00,15.5
2757,13.05,2018-01-20 03:30:00,14.6
2758,13.2,2018-01-20 03:40:00,15.9
2759,13.175,2018-01-20 03:50:00,15.0
2760,13.0,2018-01-20 04:00:00,15.4
2761,13.1,2018-01-20 04:10:00,15.0
2762,13.0,2018-01-20 04:20:00,15.2
2763,13.0,2018-01-20 04:30:00,16.2
2764,12.975,2018-01-20 04:40:00,15.2
2765,12.800000000000002,2018-01-20 04:50:00,14.8
2766,12.8,2018-01-20 05:00:00,15.7
2767,12.699999999999998,2018-01-20 05:10:00,15.3
2768,12.7,2018-01-20 05:20:00,14.9
2769,12.74,2018-01-20 05:30:00,15.4
2770,12.85,2018-01-20 05:40:00,15.0
2771,13.0,2018-01-20 05:50:00,14.9
2772,13.0,2018-01-20 06:00:00,14.6
2773,13.0,2018-01-20 06:10:00,14.5
2774,13.066666666666668,2018-01-20 06:20:00,14.8
2775,13.25,2018-01-20 06:30:00,14.7
2776,13.45,2018-01-20 06:40:00,15.5
2777,13.6,2018-01-20 06:50:00,15.0
2778,13.6,2018-01-20 07:00:00,15.3
2779,13.7,2018-01-20 07:10:00,14.7
2780,13.766666666666666,2018-01-20 07:20:00,14.2
2781,13.8,2018-01-20 07:30:00,15.1
2782,13.94,2018-01-20 07:40:00,15.6
2783,14.080000000000002,2018-01-20 07:50:00,15.2
2784,14.14,2018-01-20 08:00:00,14.7
2785,14.24,2018-01-20 08:10:00,13.9
2786,14.38,2018-01-20 08:20:00,13.5
2787,14.66,2018-01-20 08:30:00,13.0
2788,14.65,2018-01-20 08:40:00,13.8
2789,14.675,2018-01-20 08:50:00,13.5
2790,14.94,2018-01-20 09:00:00,13.5
2791,15.2,2018-01-20 09:10:00,13.3
2792,15.52,2018-01-20 09:20:00,13.9
2793,15.919999999999998,2018-01-20 09:30:00,14.1
2794,16.2,2018-01-20 09:40:00,14.2
2795,16.52,2018-01-20 09:50:00,14.1
2796,16.84,2018-01-20 10:00:00,14.0
2797,17.04,2018-01-20 10:10:00,14.1
2798,16.919999999999998,2018-01-20 10:20:00,14.0
2799,17.02,2018-01-20 10:30:00,14.5
2800,17.05,2018-01-20 10:40:00,14.7
2801,17.14,2018-01-20 10:50:00,14.8
2802,17.060000000000002,2018-01-20 11:00:00,13.9
2803,17.339999999999996,2018-01-20 11:10:00,14.2
2804,17.28,2018-01-20 11:20:00,14.2
2805,17.36,2018-01-20 11:30:00,14.1
2806,17.46,2018-01-20 11:40:00,15.1
2807,17.78,2018-01-20 11:50:00,14.5
2808,17.84,2018-01-20 12:00:00,14.8
2809,17.825,2018-01-20 12:10:00,15.1
2810,17.9,2018-01-20 12:20:00,14.3
2811,17.96,2018-01-20 12:30:00,14.8
2812,18.0,2018-01-20 12:40:00,14.4
2813,18.1,2018-01-20 12:50:00,15.5
2814,18.14,2018-01-20 13:00:00,14.6
2815,18.125,2018-01-20 13:10:00,14.3
2816,18.16,2018-01-20 13:20:00,15.8
2817,18.32,2018-01-20 13:30:00,14.9
2818,18.5,2018-01-20 13:40:00,14.9
2819,18.54,2018-01-20 13:50:00,13.6
2820,18.54,2018-01-20 14:00:00,12.9
2821,18.62,2018-01-20 14:10:00,12.8
2822,18.6,2018-01-20 14:20:00,12.9
2823,18.54,2018-01-20 14:30:00,12.1
2824,18.58,2018-01-20 14:40:00,12.8
2825,18.74,2018-01-20 14:50:00,12.2
2826,18.775,2018-01-20 15:00:00,12.6
2827,18.8,2018-01-20 15:10:00,12.8
2828,18.9,2018-01-20 15:20:00,12.3
2829,19.1,2018-01-20 15:30:00,12.8
2830,19.08,2018-01-20 15:40:00,12.0
2831,19.2,2018-01-20 15:50:00,12.4
2832,19.3,2018-01-20 16:00:00,12.3
2833,19.18,2018-01-20 16:10:00,12.2
2834,19.18,2018-01-20 16:20:00,12.0
2835,18.98,2018-01-20 16:30:00,12.7
2836,18.84,2018-01-20 16:40:00,12.7
2837,18.64,2018-01-20 16:50:00,12.3
2838,18.56,2018-01-20 17:00:00,12.8
2839,18.4,2018-01-20 17:10:00,12.3
2840,18.16,2018-01-20 17:20:00,12.7
2841,17.880000000000003,2018-01-20 17:30:00,11.9
2842,17.52,2018-01-20 17:40:00,12.5
2843,17.375,2018-01-20 17:50:00,12.8
2844,17.2,2018-01-20 18:00:00,12.8
2845,17.0,2018-01-20 18:10:00,12.8
2846,16.78,2018-01-20 18:20:00,12.4
2847,16.54,2018-01-20 18:30:00,13.0
2848,16.32,2018-01-20 18:40:00,12.9
2849,16.1,2018-01-20 18:50:00,15.2
2850,15.68,2018-01-20 19:00:00,15.0
2851,15.46,2018-01-20 19:10:00,14.4
2852,15.22,2018-01-20 19:20:00,14.9
2853,15.133333333333333,2018-01-20 19:30:00,14.1
2854,15.04,2018-01-20 19:40:00,15.0
2855,14.975,2018-01-20 19:50:00,15.0
2856,15.025,2018-01-20 20:00:00,14.8
2857,15.080000000000002,2018-01-20 20:10:00,15.4
2858,14.833333333333334,2018-01-20 20:20:00,15.1
2859,14.766666666666666,2018-01-20 20:30:00,14.6
2860,,2018-01-20 20:40:00,15.2
2861,,2018-01-20 20:50:00,16.1
2862,,2018-01-20 21:00:00,14.8
2863,,2018-01-20 21:10:00,14.8
2864,,2018-01-20 21:20:00,14.7
2865,,2018-01-20 21:30:00,15.0
2866,,2018-01-20 21:40:00,15.4
2867,,2018-01-20 21:50:00,14.8
2868,,2018-01-20 22:00:00,14.9
2869,,2018-01-20 22:10:00,14.8
2870,,2018-01-20 22:20:00,14.4
2871,,2018-01-20 22:30:00,14.8
2872,,2018-01-20 22:40:00,14.4
2873,,2018-01-20 22:50:00,14.5
2874,,2018-01-20 23:00:00,14.9
2875,,2018-01-20 23:10:00,14.7
2876,,2018-01-20 23:20:00,15.4
2877,,2018-01-20 23:30:00,15.6
2878,,2018-01-20 23:40:00,15.1
2879,,2018-01-20 23:50:00,14.8
2880,,2018-01-21 00:00:00,14.7
2881,,2018-01-21 00:10:00,14.8
2882,,2018-01-21 00:20:00,15.0
2883,,2018-01-21 00:30:00,15.3
2884,,2018-01-21 00:40:00,16.0
2885,,2018-01-21 00:50:00,15.2
2886,,2018-01-21 01:00:00,14.6
2887,,2018-01-21 01:10:00,15.0
2888,,2018-01-21 01:20:00,14.9
2889,,2018-01-21 01:30:00,15.0
2890,,2018-01-21 01:40:00,14.3
2891,,2018-01-21 01:50:00,14.7
2892,,2018-01-21 02:00:00,15.4
2893,,2018-01-21 02:10:00,15.3
2894,,2018-01-21 02:20:00,15.2
2895,,2018-01-21 02:30:00,14.6
2896,,2018-01-21 02:40:00,15.5
2897,,2018-01-21 02:50:00,15.0
2898,,2018-01-21 03:00:00,14.7
2899,,2018-01-21 03:10:00,14.8
2900,,2018-01-21 03:20:00,14.6
2901,,2018-01-21 03:30:00,14.8
2902,,2018-01-21 03:40:00,14.9
2903,,2018-01-21 03:50:00,14.9
2904,,2018-01-21 04:00:00,15.3
2905,,2018-01-21 04:10:00,14.8
2906,,2018-01-21 04:20:00,15.4
2907,,2018-01-21 04:30:00,15.4
2908,,2018-01-21 04:40:00,15.2
2909,,2018-01-21 04:50:00,15.2
2910,,2018-01-21 05:00:00,14.5
2911,,2018-01-21 05:10:00,15.0
2912,,2018-01-21 05:20:00,14.8
2913,,2018-01-21 05:30:00,15.6
2914,,2018-01-21 05:40:00,16.3
2915,,2018-01-21 05:50:00,15.6
2916,,2018-01-21 06:00:00,15.1
2917,,2018-01-21 06:10:00,14.9
2918,,2018-01-21 06:20:00,14.8
2919,,2018-01-21 06:30:00,14.6
2920,,2018-01-21 06:40:00,14.9
2921,,2018-01-21 06:50:00,14.6
2922,,2018-01-21 07:00:00,15.3
2923,,2018-01-21 07:10:00,14.6
2924,,2018-01-21 07:20:00,16.1
2925,,2018-01-21 07:30:00,15.1
2926,,2018-01-21 07:40:00,15.4
2927,,2018-01-21 07:50:00,14.7
2928,,2018-01-21 08:00:00,14.8
2929,,2018-01-21 08:10:00,14.5
2930,,2018-01-21 08:20:00,13.2
2931,,2018-01-21 08:30:00,12.5
2932,,2018-01-21 08:40:00,13.6
2933,,2018-01-21 08:50:00,13.0
2934,,2018-01-21 09:00:00,13.1
2935,,2018-01-21 09:10:00,12.6
2936,,2018-01-21 09:20:00,12.5
2937,,2018-01-21 09:30:00,12.7
2938,,2018-01-21 09:40:00,12.0
2939,,2018-01-21 09:50:00,12.1
2940,,2018-01-21 10:00:00,12.3
2941,,2018-01-21 10:10:00,12.2
2942,,2018-01-21 10:20:00,12.3
2943,,2018-01-21 10:30:00,11.8
2944,,2018-01-21 10:40:00,13.1
2945,,2018-01-21 10:50:00,12.5
2946,,2018-01-21 11:00:00,12.7
2947,,2018-01-21 11:10:00,12.0
2948,,2018-01-21 11:20:00,11.6
2949,,2018-01-21 11:30:00,12.4
2950,,2018-01-21 11:40:00,11.9
2951,,2018-01-21 11:50:00,12.5
2952,,2018-01-21 12:00:00,12.2
2953,,2018-01-21 12:10:00,12.0
2954,,2018-01-21 12:20:00,13.7
2955,,2018-01-21 12:30:00,13.6
2956,,2018-01-21 12:40:00,12.9
2957,,2018-01-21 12:50:00,13.4
2958,,2018-01-21 13:00:00,12.3
2959,,2018-01-21 13:10:00,12.2
2960,,2018-01-21 13:20:00,12.1
2961,,2018-01-21 13:30:00,11.5
2962,,2018-01-21 13:40:00,12.1
2963,,2018-01-21 13:50:00,11.7
2964,,2018-01-21 14:00:00,12.5
2965,,2018-01-21 14:10:00,12.3
2966,,2018-01-21 14:20:00,11.7
2967,,2018-01-21 14:30:00,12.5
2968,,2018-01-21 14:40:00,11.8
2969,,2018-01-21 14:50:00,11.7
2970,,2018-01-21 15:00:00,11.9
2971,,2018-01-21 15:10:00,12.0
2972,,2018-01-21 15:20:00,12.2
2973,,2018-01-21 15:30:00,11.7
2974,,2018-01-21 15:40:00,13.0
2975,,2018-01-21 15:50:00,13.0
2976,,2018-01-21 16:00:00,13.9
2977,,2018-01-21 16:10:00,12.8
2978,,2018-01-21 16:20:00,13.1
2979,,2018-01-21 16:30:00,12.6
2980,,2018-01-21 16:40:00,12.3
2981,,2018-01-21 16:50:00,12.0
2982,,2018-01-21 17:00:00,11.8
2983,,2018-01-21 17:10:00,12.4
2984,,2018-01-21 17:20:00,12.3
2985,,2018-01-21 17:30:00,12.4
2986,16.6,2018-01-21 17:40:00,12.0
2987,16.533333333333335,2018-01-21 17:50:00,12.8
2988,16.32,2018-01-21 18:00:00,12.0
2989,16.1,2018-01-21 18:10:00,12.2
2990,15.919999999999998,2018-01-21 18:20:00,12.1
2991,15.9,2018-01-21 18:30:00,11.9
2992,15.96,2018-01-21 18:40:00,13.7
2993,15.933333333333332,2018-01-21 18:50:00,14.1
2994,15.925,2018-01-21 19:00:00,14.6
2995,15.78,2018-01-21 19:10:00,14.5
2996,15.633333333333333,2018-01-21 19:20:00,14.1
2997,15.6,2018-01-21 19:30:00,14.5
2998,15.6,2018-01-21 19:40:00,15.3
2999,15.6,2018-01-21 19:50:00,14.8
3000,15.6,2018-01-21 20:00:00,14.1
3001,15.55,2018-01-21 20:10:00,14.6
3002,15.425,2018-01-21 20:20:00,14.6
3003,15.333333333333334,2018-01-21 20:30:00,15.4
3004,15.44,2018-01-21 20:40:00,15.0
3005,15.5,2018-01-21 20:50:00,15.0
3006,15.6,2018-01-21 21:00:00,15.4
3007,15.7,2018-01-21 21:10:00,14.8
3008,15.699999999999998,2018-01-21 21:20:00,14.3
3009,15.74,2018-01-21 21:30:00,14.7
3010,15.725,2018-01-21 21:40:00,14.3
3011,15.8,2018-01-21 21:50:00,14.3
3012,15.8,2018-01-21 22:00:00,14.7
3013,15.88,2018-01-21 22:10:00,14.3
3014,15.9,2018-01-21 22:20:00,14.8
3015,15.875,2018-01-21 22:30:00,14.7
3016,15.88,2018-01-21 22:40:00,14.6
3017,15.699999999999998,2018-01-21 22:50:00,14.4
3018,15.56,2018-01-21 23:00:00,13.8
3019,15.425,2018-01-21 23:10:00,14.2
3020,15.45,2018-01-21 23:20:00,14.4
3021,15.533333333333331,2018-01-21 23:30:00,14.5
3022,15.5,2018-01-21 23:40:00,14.5
3023,15.54,2018-01-21 23:50:00,14.6
3024,15.566666666666668,2018-01-22 00:00:00,14.6
3025,15.6,2018-01-22 00:10:00,14.8
3026,15.36,2018-01-22 00:20:00,14.5
3027,15.475,2018-01-22 00:30:00,14.5
3028,15.5,2018-01-22 00:40:00,15.0
3029,15.375,2018-01-22 00:50:00,14.6
3030,15.3,2018-01-22 01:00:00,14.3
3031,14.84,2018-01-22 01:10:00,13.9
3032,14.820000000000002,2018-01-22 01:20:00,14.5
3033,14.32,2018-01-22 01:30:00,14.5
3034,14.3,2018-01-22 01:40:00,14.4
3035,14.55,2018-01-22 01:50:00,14.7
3036,14.38,2018-01-22 02:00:00,14.4
3037,14.225,2018-01-22 02:10:00,14.6
3038,14.0,2018-01-22 02:20:00,14.6
3039,13.88,2018-01-22 02:30:00,14.4
3040,13.74,2018-01-22 02:40:00,14.4
3041,13.820000000000002,2018-01-22 02:50:00,14.3
3042,13.8,2018-01-22 03:00:00,14.4
3043,13.78,2018-01-22 03:10:00,15.0
3044,13.75,2018-01-22 03:20:00,14.8
3045,13.699999999999998,2018-01-22 03:30:00,14.8
3046,13.65,2018-01-22 03:40:00,15.3
3047,13.6,2018-01-22 03:50:00,15.0
3048,13.675,2018-01-22 04:00:00,15.2
3049,13.76,2018-01-22 04:10:00,14.8
3050,13.7,2018-01-22 04:20:00,15.2
3051,13.6,2018-01-22 04:30:00,15.1
3052,13.566666666666668,2018-01-22 04:40:00,14.6
3053,13.55,2018-01-22 04:50:00,15.4
3054,13.525,2018-01-22 05:00:00,14.9
3055,13.45,2018-01-22 05:10:00,15.3
3056,13.62,2018-01-22 05:20:00,14.6
3057,13.7,2018-01-22 05:30:00,14.7
3058,13.66,2018-01-22 05:40:00,14.8
3059,13.419999999999998,2018-01-22 05:50:00,15.2
3060,13.4,2018-01-22 06:00:00,17.9
3061,13.275,2018-01-22 06:10:00,17.5
3062,13.16,2018-01-22 06:20:00,18.5
3063,13.1,2018-01-22 06:30:00,19.0
3064,13.066666666666668,2018-01-22 06:40:00,19.1
3065,13.05,2018-01-22 06:50:00,21.2
3066,13.05,2018-01-22 07:00:00,19.8
3067,12.9,2018-01-22 07:10:00,17.2
3068,12.85,2018-01-22 07:20:00,20.2
3069,12.733333333333334,2018-01-22 07:30:00,30.6
3070,12.72,2018-01-22 07:40:00,33.0
3071,12.65,2018-01-22 07:50:00,41.1
3072,12.62,2018-01-22 08:00:00,50.4
3073,12.725,2018-01-22 08:10:00,52.7
3074,12.9,2018-01-22 08:20:00,56.4
3075,13.05,2018-01-22 08:30:00,53.7
3076,13.22,2018-01-22 08:40:00,57.4
3077,13.5,2018-01-22 08:50:00,59.2
3078,13.7,2018-01-22 09:00:00,61.6
3079,13.975,2018-01-22 09:10:00,63.4
3080,14.15,2018-01-22 09:20:00,63.3
3081,14.44,2018-01-22 09:30:00,64.4
3082,14.7,2018-01-22 09:40:00,67.9
3083,15.02,2018-01-22 09:50:00,67.6
3084,15.3,2018-01-22 10:00:00,70.8
3085,15.84,2018-01-22 10:10:00,71.7
3086,16.28,2018-01-22 10:20:00,71.4
3087,16.759999999999998,2018-01-22 10:30:00,72.3
3088,17.0,2018-01-22 10:40:00,70.4
3089,16.5,2018-01-22 10:50:00,68.3
3090,16.2,2018-01-22 11:00:00,69.1
3091,15.94,2018-01-22 11:10:00,72.5
3092,16.22,2018-01-22 11:20:00,70.0
3093,16.16,2018-01-22 11:30:00,71.5
3094,16.36,2018-01-22 11:40:00,74.7
3095,16.580000000000002,2018-01-22 11:50:00,69.7
3096,17.14,2018-01-22 12:00:00,72.9
3097,17.619999999999997,2018-01-22 12:10:00,71.8
3098,18.02,2018-01-22 12:20:00,66.9
3099,18.54,2018-01-22 12:30:00,66.5
3100,18.34,2018-01-22 12:40:00,64.7
3101,18.3,2018-01-22 12:50:00,61.0
3102,18.12,2018-01-22 13:00:00,59.1
3103,18.380000000000003,2018-01-22 13:10:00,54.8
3104,18.175,2018-01-22 13:20:00,57.1
3105,18.14,2018-01-22 13:30:00,55.9
3106,18.2,2018-01-22 13:40:00,53.6
3107,18.7,2018-01-22 13:50:00,52.5
3108,19.2,2018-01-22 14:00:00,53.3
3109,19.46,2018-01-22 14:10:00,47.8
3110,19.76,2018-01-22 14:20:00,46.6
3111,19.88,2018-01-22 14:30:00,45.4
3112,19.925,2018-01-22 14:40:00,42.8
3113,19.95,2018-01-22 14:50:00,43.2
3114,19.925,2018-01-22 15:00:00,41.4
3115,19.880000000000003,2018-01-22 15:10:00,36.6
3116,19.86,2018-01-22 15:20:00,34.2
3117,19.76,2018-01-22 15:30:00,33.9
3118,19.62,2018-01-22 15:40:00,35.3
3119,19.46,2018-01-22 15:50:00,33.3
3120,19.36,2018-01-22 16:00:00,37.9
3121,19.68,2018-01-22 16:10:00,35.5
3122,19.78,2018-01-22 16:20:00,35.4
3123,19.44,2018-01-22 16:30:00,35.6
3124,19.4,2018-01-22 16:40:00,32.4
3125,19.2,2018-01-22 16:50:00,31.8
3126,19.04,2018-01-22 17:00:00,34.9
3127,18.7,2018-01-22 17:10:00,34.6
3128,18.32,2018-01-22 17:20:00,34.6
3129,18.02,2018-01-22 17:30:00,35.5
3130,17.78,2018-01-22 17:40:00,36.6
3131,17.625,2018-01-22 17:50:00,36.9
3132,17.5,2018-01-22 18:00:00,35.0
3133,17.18,2018-01-22 18:10:00,34.7
3134,16.5,2018-01-22 18:20:00,34.3
3135,16.225,2018-01-22 18:30:00,35.7
3136,16.2,2018-01-22 18:40:00,34.4
3137,,2018-01-22 18:50:00,38.2
3138,,2018-01-22 19:00:00,39.5
3139,,2018-01-22 19:10:00,36.8
3140,,2018-01-22 19:20:00,37.3
3141,,2018-01-22 19:30:00,39.1
3142,,2018-01-22 19:40:00,36.9
3143,,2018-01-22 19:50:00,34.8
3144,,2018-01-22 20:00:00,31.8
3145,,2018-01-22 20:10:00,30.3
3146,,2018-01-22 20:20:00,28.0
3147,,2018-01-22 20:30:00,26.4
3148,,2018-01-22 20:40:00,25.7
3149,,2018-01-22 20:50:00,26.8
3150,,2018-01-22 21:00:00,25.9
3151,,2018-01-22 21:10:00,22.8
3152,,2018-01-22 21:20:00,23.2
3153,,2018-01-22 21:30:00,22.8
3154,,2018-01-22 21:40:00,19.8
3155,,2018-01-22 21:50:00,18.8
3156,,2018-01-22 22:00:00,17.3
3157,,2018-01-22 22:10:00,15.3
3158,,2018-01-22 22:20:00,15.1
3159,,2018-01-22 22:30:00,14.8
3160,,2018-01-22 22:40:00,15.3
3161,,2018-01-22 22:50:00,14.8
3162,,2018-01-22 23:00:00,14.6
3163,,2018-01-22 23:10:00,14.1
3164,,2018-01-22 23:20:00,14.8
3165,,2018-01-22 23:30:00,14.7
3166,,2018-01-22 23:40:00,15.2
3167,,2018-01-22 23:50:00,16.1
3168,,2018-01-23 00:00:00,14.9
3169,,2018-01-23 00:10:00,15.3
3170,,2018-01-23 00:20:00,14.6
3171,,2018-01-23 00:30:00,14.4
3172,,2018-01-23 00:40:00,14.9
3173,,2018-01-23 00:50:00,15.3
3174,,2018-01-23 01:00:00,14.9
3175,,2018-01-23 01:10:00,15.3
3176,,2018-01-23 01:20:00,15.0
3177,,2018-01-23 01:30:00,16.3
3178,,2018-01-23 01:40:00,15.2
3179,,2018-01-23 01:50:00,14.8
3180,,2018-01-23 02:00:00,14.5
3181,,2018-01-23 02:10:00,15.0
3182,,2018-01-23 02:20:00,15.0
3183,,2018-01-23 02:30:00,14.9
3184,,2018-01-23 02:40:00,15.1
3185,,2018-01-23 02:50:00,15.0
3186,,2018-01-23 03:00:00,15.9
3187,,2018-01-23 03:10:00,15.6
3188,,2018-01-23 03:20:00,15.8
3189,,2018-01-23 03:30:00,15.4
3190,,2018-01-23 03:40:00,15.9
3191,,2018-01-23 03:50:00,15.6
3192,12.9,2018-01-23 04:00:00,14.9
3193,13.05,2018-01-23 04:10:00,14.9
3194,13.14,2018-01-23 04:20:00,15.2
3195,13.15,2018-01-23 04:30:00,15.3
3196,13.0,2018-01-23 04:40:00,15.0
3197,12.875,2018-01-23 04:50:00,15.4
3198,12.8,2018-01-23 05:00:00,14.5
3199,12.733333333333334,2018-01-23 05:10:00,15.3
3200,12.766666666666666,2018-01-23 05:20:00,14.2
3201,12.8,2018-01-23 05:30:00,15.4
3202,12.85,2018-01-23 05:40:00,14.9
3203,12.85,2018-01-23 05:50:00,15.8
3204,12.766666666666666,2018-01-23 06:00:00,18.3
3205,12.7,2018-01-23 06:10:00,18.6
3206,12.7,2018-01-23 06:20:00,18.6
3207,12.6,2018-01-23 06:30:00,20.1
3208,12.45,2018-01-23 06:40:00,20.7
3209,12.433333333333332,2018-01-23 06:50:00,18.8
3210,12.5,2018-01-23 07:00:00,18.5
3211,12.45,2018-01-23 07:10:00,18.3
3212,12.5,2018-01-23 07:20:00,22.7
3213,12.5,2018-01-23 07:30:00,30.4
3214,12.55,2018-01-23 07:40:00,36.3
3215,12.75,2018-01-23 07:50:00,45.0
3216,12.85,2018-01-23 08:00:00,47.3
3217,13.02,2018-01-23 08:10:00,55.0
3218,13.36,2018-01-23 08:20:00,53.6
3219,13.34,2018-01-23 08:30:00,49.4
3220,13.52,2018-01-23 08:40:00,53.4
3221,13.56,2018-01-23 08:50:00,52.3
3222,13.68,2018-01-23 09:00:00,54.4
3223,13.95,2018-01-23 09:10:00,52.2
3224,14.24,2018-01-23 09:20:00,53.5
3225,14.45,2018-01-23 09:30:00,56.9
3226,14.625,2018-01-23 09:40:00,56.3
3227,14.925,2018-01-23 09:50:00,57.5
3228,15.175,2018-01-23 10:00:00,62.4
3229,15.425,2018-01-23 10:10:00,60.6
3230,15.72,2018-01-23 10:20:00,64.1
3231,16.0,2018-01-23 10:30:00,64.1
3232,16.339999999999996,2018-01-23 10:40:00,63.7
3233,16.66,2018-01-23 10:50:00,62.0
